"도미노 확장성 언어, -擴張性言語, Domino XML Language, DXL",,"IBM사의 로터스 도미노(Lotus Domino) 데이터용 확장성 마크업 언어(XML)의 특수 버전. 도미노는 로터스 Notes용 서버이다. DXL을 위한 문서형 정의(DTD)는 도미노 환경의 XML 작업에 필요한 생성 태그를 정의하고 비도미노 비즈니스용 데이터 형식과 양립된 기능을 제공한다. DXL 데이터는 도미노 환경 밖에서 사용될 때에는 XML로 변환되어야 하고 XML 데이터는 도미노 환경에서 DXL로 변환되어야 하는데, 모두 XSL 변환(XSLT) 프로세서로 변환한다."
"도서 문헌 검색 서비스, 圖書文獻檢索-, Bibliographic Retrieval Service, BRS",,"미국 뉴욕 주에 본사를 두고 있는 BRS사(Bibliographic Retrieval Service, Inc.)가 제공하는 온라인 데이터베이스 시스템과 그 서비스의 명칭. 세계적인 도서/문헌 분야의 데이터베이스 서비스인데, 1988년 영국 회사 맥스웰 그룹(Maxwell Group)에 합병되었다."
"도선 인덕턴스, 導線-, lead inductance",,매우 짧은 길이의 도선이 갖는 인덕턴스. 극초단파 영역에서는 이러한 인덕턴스가 나타내는 유도 리액턴스를 무시할 수 없게 된다.
"도성 합금, 陶性合金, cermet",,자기질(ceramics)과 금속으로 만든 재료를 의미하는 합성어. 저항 재료로는 절연 기판상에 금속 분말과 자기질(또는 유리질) 분말을 혼합 소결(燒結)하여 만든 후막과 진공 증착 등으로 만든 박막이 있다.
"도수계, 度數計, meter",,"보통 5개의 숫자 톱니바퀴와 1개의 전자석으로 되어 있으며, 앞면에 5자리의 숫자를 표시하고 전자석이 동작할 때마다 단위의 숫자 톱니바퀴가 하나씩 진행하여 횟수를 계수 표시할 수 있도록 한 것. 전화 가입자의 통화 도수나 교환국의 각종 기기의 동작 횟수 등을 계수하는 데 사용하였으나, 전자식에서는 더 이상 같은 용도로는 사용하지 않는다."
"도수계용 전원 장치, 度數計用電源裝置, metering power generating equipment",,"교환기의 도수계용 등으로 필요한 +51V의 직류 전원을 얻기 위한 장치로서 입력을 통화용 주 전원인 -48V, -60V 등으로부터 받아 ＋51V로 변환시키는 직류-직류 변환 장치. 최근에는 다이리스터 등에 의해 정지화한 컨버터가 일반적으로 이용된다."
"도수 누산율, 度數累算率, metering rate",,"발/착신 가입자 간의 거리, 시간, 발생 호의 범주 등의 요인에 따라 정해진 요금 비율."
"도수제, 度數制, measured service, message rate system",,"시내 통화에만 부과하는 통화 요금 제도의 하나. 전화의 통화 시간, 거리에는 관계없이 발신 통화 도수를 상대 가입자가 응답할 때 국에 설치되어 있는 가입자 도수계로 계수하고 그에 따라 도수 요금을 부과한다."
"도수 펄스, 度數-, meter pulse",,가입자 도수계를 누산(累算)시키기 위한 펄스.
"도수 펄스 입중계 트렁크, 度數-入中繼-, meter pulse incoming trunk",,"트렁크 링크 프레임의 입중계 측에 설치되며, 후위 트렁크로부터의 도수용 펄스를 받아 입중계 측에 변환 송출하는 기능을 갖는 대종국(對終局)용 입중계 트렁크(ITC)."
"도스 프롬프트, DOS prompt",,"도스에서 운영 체계가 사용자로부터 명령을 받아들일 준비가 되어 있음을 알려 주는 화면상의 기호. 화면에 C:"" 또는 C:&gt;와 같이 표시되며 현재 사용 중인 디스크 드라이브를 나타내는 문자와 디렉터리를 함께 보여 준다."
"도시 간 교통 제어 시스템, 都市間交通制御-, Interurban traffic control system, ITCS",,"이용 가능한 네트워크 용량에 교통 수요를 골고루 분산시키는 것을 목적으로 하는 시스템. 날씨, 사건 등 예측 또는 사전에 정해진 조건으로부터 정보를 제공받고 외부 도메인으로부터 네트워크의 실제 또는 예측된 실시간 정보를 제공받아 분석된 정보를 기초로 하여 교통 제어를 수행하는 시스템이다. 차로 변에 소형 무선 기지국을 세워 버스 운행 상황 등을 수집하여 버스에 교통 정보를 제공하는 비콘(Beacon) 방식, 위성 통신을 이용하는 위성 측위 시스템(GPS) 방식, 비콘-GPS 병행 방식, 단거리 전용 통신(DSRC) 기술 방식, 코드 분할 다중 접속(CDMA) 방식, 무선 데이터 기술 방식 등 다양한 통신 방식이 존재한다."
"도시 광산, 都市鑛山, Urban Mining",,"폐가전제품, 산업폐기물 등에 들어 있는 자원을 재활용 하는 산업. 자원의 재활용을 통해 발생되는 폐기물을 줄이고 자원을 얻는 과정에서 생기는 환경오염도 예방할 수 있는 환경친화적인 산업이다. 철, 비철금속, 귀금속, 희소 금속 등을 주로 자원화하고 있다."
"도시 교통 정보 시스템, 都市交通情報-, Urban Traffic Information System, UTIS",,"위성 위치 확인 시스템(GPS)과 첨단 통신 기술을 이용하여 전국 주요 도시의 교통 정보를 생산·제공하는 교통 정보 시스템. &nbsp;전국 주요 도시에 교통 정보 센터, 수집 제공 장치, 감시 카메라, 가변 전광 표지판(VMS) 등 기반 시설을 확충하고, 각 도시의 교통 정보를 표준화하여 연계하여 전국의 교통 정보를 생산 및 제공한다. 특히, UTIS의 핵심 기술인 교통 수집 제공 장치(ToWay)는 GPS를 이용하여 차량의 이동 경로와 속도를 데이터로 산출하고, 도로상에서 차량 탑재 장치(OBE: Onboard Equipment)와 노변 기지국(RSE: Roadside Equipment) 간에 무선 통신으로 교통 정보를 교통 정보 센터에 전송한다. UTIS를 통해 교통 혼잡을 개선하고, 안전을 확보할 수 있으며, 물류 비용, 에너지 등이 절감된다. UTIS는 경찰청(도로교통공단)과 전국 자치단체가 합동으로 구축한다. UTIS 제공 서비스로 실시간 소통, 돌발, CCTV 영상 등을 제공하는 UTIS 내비게이션(CNS), 스마트폰 교통알림e, 교통정보 안내전화 등이 있다. ※관련: 중앙교통정보센터 http://www.utis.go.kr&nbsp;"
"도시권 통신망, 都市圈通信網, Metropolitan Area Network, MAN",동의어 : 맨(MAN),근거리 통신망(LAN)과 광역 통신망(WAN)의 중간 정도의 지역을 포함하는 정보 통신망. 일반적으로 LAN은 1개 기업의 구내 또는 1개 빌딩 내를 연결하는데 비해 MAN은 도시의 한 구역 혹은 하나의 도시를 대상으로 서비스 할 수 있다. 미국 전기 전자 학회(IEEE)의 여러 분과 위원회 중의 하나인 IEEE 802.6에서 1982년부터 MAN의 표준화를 진행하였으나 현재는 중단 상태이다.
"도시 수신 장애, 都市受信障碍, poor reception in urban area",,"전파가 도시의 고층 건축물 등의 영향을 받아 수신이 곤란한 상태. 고층 건축물에 의한 전파 반사, 차폐 등이 원인이 된다."
"도시 잡음, 都市雜音, city noise",,"도시 등 인구 밀집 지역에서 사용되는 각종 전기 기기로부터 발생하는 잡음의 총칭. 도시 인구, 자동차 대수, 전력 사용량 등의 증가에 따라 도시 잡음 수준도 높아 가며, 통신 등에 끼치는 방해도 커지고 있다. 도시 잡음의 측정은 도시 내의 여러 곳과 도시에서 수 km 떨어진 곳 외에, 비행기를 이용하여 도시 상공에서도 실시하고 있다."
"도시 정보 시스템, 都市情報-, Urban Information System, UIS",,"도시화 현상에서 발생하는 인구, 자원, 교통, 건물, 지명, 환경 및 도시 계획 등에 관한 자료를 체계화한 전산 시스템.이 시스템을 활용하여 도시 현황 파악 및 도시 계획, 도시 정비, 도시 기반 시설 관리 등을 효과적으로 할 수 있다."
"도심형 중계기, 都心型中繼器, Urban Hybrid Repeater, UHR",,도심형 디지털 광 중계기. 밀집된 도심 지역에서 광대역 부호 분할 다중 접속(W-CDMA) 서비스에 적용되어 우수한 성능을 발휘한다.
"도약 거리, 跳躍距離, skip distance",,전파 방사 지점과 전리층으로부터 반사파가 돌아오는 지점의 최소 거리. 전리층파가 사용 주파수 및 전자 밀도의 수직 분포에 따라 1홉(hop)으로 전파하는 최소 거리 전리층이다.
"도약성 페이딩, 跳躍性-, skip fading",,전파가 전리층 내를 전파할 때 전자 밀도의 급격한 변화로 인하여 뚫고 지나가거나 반사하는 현상이 되풀이되기 때문에 도약 거리 근방에서 발생하는 페이딩.
"도약 순서 번호, 跳躍順序番號, Hopping Sequence Number, HSN",,"주파수 도약 패턴에 붙인 번호. 주파수 도약은 데이터 채널을 비익하거나 혼신을 피하기 위해 사용되는 주파수 분할 확산 스펙트럼의 방식이다. 도약 패턴은 송신 측ㆍ수신 측이 모두 다 알고 있어야 하며, 도약 순서에 따라 정해진 패턴을 도약 순서 번호(HSN)로 식별한다."
"도움말, help",,"많은 응용 프로그램에서 제공되는 도움 형식의 하나로, 응용 프로그램의 기능(특징) 사용에 관한 설명이나 지시 사항을 디스크에 기억시켜 놓은 것. 진행 중인 작업을 중단하거나 매뉴얼을 뒤적일 필요 없이 직접 접근할 수 있기 때문에, 도움말을 온라인 도움말(online help)이라고도 한다. 도움말 기능에는 문맥 민감성을 갖는 것도 있어서 이용자가 어떤 특정한 태스크를 수행하거나 명령어를 사용하고자 시도하면서 도움말을 요구하면 그에 관한 정보가 제시된다. 도움말은 보통 매뉴얼과 같이 상세하지는 않지만 초보자가 기억을 되살릴 수 있게 도와주거나 숙련자가 자주 사용하지 않는 프로그램의 특징을 빨리 찾을 수 있게 도와준다."
"도움말 화면, -畵面, help screen",,도움말 기능(help facility)을 가지고 있는 프로그램에 의하여 표시된 한 화면의 정보. 디스크에 기억되어 있는 도움말 내용이 표시된 화면이다.
"도움 응용 프로그램, -應用, helper application",,"웹 브라우저 자체가 표시할 수 없는 각종 형식의 파일을 처리하는 응용 프로그램. 부과된 기능으로는 다음 2가지를 제외하고는 대체로 플러그인(plug-in)과 유사하다. ㉠플러그인이 브라우저와 일체가 되어 동작하여 이용자에게 브라우저 자체 기능이 확장된 것처럼 보이는 반면, 도움 응용 프로그램(helper application)은 완전히 독립된 외부 응용 프로그램으로 동작한다. ㉡플러그인과 달리 이용자가 브라우저에 설정해야 한다. 예로 퀵타임(QuickTime), 윈도우 미디어 플레이어(Windows Media Player) 등이 있다."
"도전성 플라스틱, 導電性-, conductive plastics",,"플라스틱은 도전성이 없는 전기 절연물이지만 고분자 재료에 어떤 종류의 화합물을 혼입하면 도전성이 현저하게 상승하는데, 이와 같이 좋은 도전성을 갖는 화합물을 합성하여 플라스틱에 혼입함으로써 도전성을 생기게 한 플라스틱."
"도전율, 導電率, electric conductivity",,"한 변이 1m가 되는 정육면체에 해당되는 두 면 간의 컨덕턴스. 고유 저항의 역수로 나타낸다. 일반적으로 도체의 도전율은 표준 동선의 도전율(길이 1m, 절단면 1mm로 20°C에서 1/58옴＝0.01721옴)을 백분율로 표시한 것이다."
"도착 시간 차이, 到着時間差異, Time Difference of Arrival, TDOA",,2개의 신호원으로부터 전파 도달 시각의 상대적인 차를 측정하여 위치를 결정하는 측위 방식. 다수의 신호원과 1개의 수신기로 구성된 순방향 링크 방식과 1개의 신호원과 다수의 수신기로 구성된 역방향 링크 방식이 있다. 기본 원리는 두 신호원에서 수신되는 전파 도달 시간차와 동일한 궤적은 두 신호원을 초점으로 하는 타원이 되는데 3개의 신호원으로 2개의 타원이 만나는 교점을 구하면 찾으려는 수신기 위치가 된다. 이때 각 기지국은 정확히 동기화되어 있어야 한다.
"도청, 盜聽, wiretapping",,"네트워크를 거쳐서 송수신하고 있는 데이터를 부정한 방법으로 엿듣는 것. 컴퓨터 시스템에 접속된 라우터 등의 통신 기기는 유지 보수를 위해서 외부로부터 제어할 수 있는 기능을 가진 것도 있다. 이러한 기기는 부정 접속의 표적이 되기 쉬우므로 안전 측면에서 배려가 필요하다. 최근에는 이동용 단말을 사용, 이동 지역에서 통신을 하는 사례가 증가하고 있는데 이와 같은 무선에 의한 데이터 전송도 제3자에게 방수될 위험이 있다. 또 디스플레이 장치로부터 누설된 미약한 전자파를 일정 거리 떨어진 장소에서 수신하여 표시 내용을 방수하는 상투적인 수법도 있다."
"도청, 盜聽, eavesdropping",,정보의 불법적인 가로채기로 정보의 변경을 포함하지 않는 정보의 수신만을 의미하는 말.
"도체 저항 불평형, 導體抵抗不平衡, conductor resistance unbalance",,케이블 심선이 장거리에 걸쳐서 접속되면 심선의 도체 저항이 분산되고 접속부에서의 접촉 저항의 차가 누적되어 두 심선 간에 저항의 불평형을 일으키는 것. 시외 케이블에서는 이를 감소시키기 위해 사전에 불평형을 측정한 후 접속한다.
"도킹, docking",,2개의 인공위성 또는 우주선을 우주 공간에서 결합시키는 일. 결합체를 지근 거리에 가까이하여 랑데부시켜서 유도장에 의해 결합시킨다.
"도킹 스테이션, docking station",,"노트북 컴퓨터를 데스크톱 컴퓨터처럼 편리하게 사용할 수 있도록 해 주는 하드웨어 장치와 일련의 접속용 인터페이스. 즉 노트북 컴퓨터와 데스크톱 컴퓨터의 장점을 살리기 위한 것으로 사무실이나 가정에서 사용할 때는 도킹 스테이션을 이용하여 확장 슬롯, 외부 기억 장치, 로컬 인쇄기 등을 이용할 수 있고 외부로 이동할 때는 노트북 컴퓨터만을 떼어내어 사용할 수 있다."
"도터 보드, Daughter Board, DB",,"어떤 전자 회로 기판에 새로운 기능을 추가하기 위해서 별도의 전자 회로를 탑재한 기판을 원래의 기판 위에 증설하는데, 이때 추가된 기판. 예를 들면, 개인용 컴퓨터(PC)의 음성 기능을 실현하기 위해서 모기판(mother board)상에 음성 기능을 가진 도터 보드(DB)를 증설하는 기종도 있다. 또 비디오의 특성을 향상시키기 위해서는 비디오 메모리를 증설할 때 메모리를 탑재한 DB 카드를 이용하는 경우가 많다."
"도트 클록, dot-clock",,"아날로그 RGB(Red, Green, Blue) 신호에서 도트를 송출하기 위한 기준 클록. 이 클록은 RAMDAC(Random Access Memory digital-to-analog converter)가 1개의 화소에 해당하는 데이터를 읽어서 변환하기 위한 기준 클록과 동일하지만, 비디오 신호 대역과는 다르다. 또한, RGB 신호는 원래 직사각형파로써 이 신호를 통과하는데 필요한 경로 신호 대역은 도트 클록 보다 높게 된다."
"도파관, 導波管, waveguide",,"속이 빈 금속판으로 만든 마이크로파 전송로. 평행 2선식 선로나 동축 케이블 등에 비해 감쇠가 적다. 단면의 모양에 따라 원형 도파관, 네모꼴 도파관, 타원 도파관 등으로 나뉜다. 도파관은 일종의 고역 필터로 관 내 모드는 일정한 차단 파장을 가지며 그것보다 긴 파장의 전파는 통과시키지 않는다. 단면 치수는 반 파장 이상의 것이 사용되며 주로 1GHz 이상의 마이크로파대에서 널리 이용된다."
"도파관 레이저, 導波管-, waveguide laser",,"공진기 내에 도파관을 사용한 레이저. 개방형 공진기에 비하여 유폐(幽閉) 효과가 크다. 원형이나 직사각형 단면을 가진 도파관, 평행 평판 도파관 등이 사용된다."
"도파관 리액턴스 감쇠기, 導波管-減衰器, waveguide reactance attenuator",,도파관의 단면 치수로 결정되는 차단 파장보다 약간 긴 파장에서 사용하는 지수적 감쇠를 일으키는 리액턴스 감쇠기. 원형 도파관용 피스톤형 용량 감쇠기와 인덕턴스 감쇠기가 있다.
"도파관 방사기, 導波管放射器, waveguide radiator",,"도파관 그 자체를 사용한 방사기(radiator). 도파관의 닫혀 있지 않은 관의 끝(개구단)을 단지 공간을 향하게 함으로써 지향 특성을 나타내는 방사기가 되며, 그 개구단에 알맞은 틈새(slit)을 만들거나 나팔관(horn)을 붙여 복사 이득의 증가를 도모한다."
"도파관 분파기, 導波管分波器, waveguide branching filter",,"차단 주파수가 서로 다른 몇 개의 도파관 필터를 사용하여 주파수 대역에 따라 마이크로파를 분기하는 회로 장치. 예를 들면, 그림과 같이 대역 통과형 도파관 필터 f1, f2, f3, …와 페라이트를 포함한 4단자 순환 회로를 조합한 마이크로파 분파기 등이 있다."
"도파관 분할기, 導波管分割器, waveguide power divider",,도파관 내의 전송 전력을 분할하는 분기 회로 장치. 분할기로 T 또는 Y 접합부를 사용하면 주 회로의 전송 전력을 반씩 분할할 수 있다.
"도파관 상수, 導波管常數, waveguide constant",,"도파관의 치수로 결정되는 여러 가지 상수. 차단 파장, 관내 파장, 특성 임피던스, 위상 속도 등이 있다."
"도파관 이론, 導波管理論, waveguide theory",,초장파(VLF) 대에서는 전리층과 대지 사이가 마이크로파 등에서의 도파관처럼 작용하는 것으로 간주하는 전파(電波)의 전파(傳播) 이론.
"도파관 저항 감쇠기, 導波管抵抗減衰器, waveguide resistance attenuator",,"도파관 내의 전계 속에 저항 부하관을 넣어 전송파 에너지를 감쇠시키는 장치. 저항판의 위치를 변경함에 따라 감쇠량을 가변할 수 있도록 한 것을 벤(venn)형 도파관 가변 감쇠기라 하며, 저항판을 도파관으로부터 빼내고 들임으로써 저항판의 면적을 가변할 수 있도록 한 것을 플랩(flap)형 도파관 가변 감쇠기라고 한다."
"도파관 전환기, 導波管轉換器, waveguide switch",,주 도파관의 전송파를 몇 개의 분기 회로로 전환하는 장치.
"도파관 필터, 導波管-, waveguide filter",,"도파관의 일부를 2장의 도체창(窓)으로 칸막이한 공동(空洞)을 몇 개의 적당한 간격 l로 세로로 접속한 것, 또는 공동을 몇 개의 적당한 길이 l의 도파관으로 세로로 접속한 것."
"도파 광선, 導波光線, guided ray",,"광도파로에서, 코어에 가두어져 있는 광선. 특히 광선의 위치 r에서, 광선과 도파로축이 이루는 각을 θ(r), 굴절률n(r), 코어의 굴절률 n(a)라고 할 때, &nbsp;의 방향을 갖는 광선이다. 도파는 모드의 용어에서 속박 모드에 해당한다."
"도파기, 導波器, director",,"야기 안테나에서 급전 소자의 앞쪽에 다는 반 파장보다 약간 짧은 도체들. 지향성이나 이득을 올릴 목적으로 사용되는 것으로, 급전선과는 연결되지 않는 경우가 많다. 도파기와 방사기의 간격은 10분의 1/4분의 1파장 정도 사이에서 적당히 조정하여 최대 이득이 얻어지도록 한다."
"도파로형 반도체 레이저, 導波路型半導體-, semiconductor waveguide laser",,"공진기 내에 도파로를 쓴 반도체 레이저. 굴절률이 큰 영역에 빛을 가둬 두는 헤테로 접합 레이저는 그 일종이다. 또 주기 구조를 반도체 내부나 표면에 형성시켜 분포 귀환 효과 또는 선택 반사 효과로 도파로 효과를 내게 한 분포 귀환형 레이저(DFB), 분포 브래그 반사(DBR) 레이저가 있다. 초음파를 반도체의 표면이나 내부에 도입하여 굴절률의 주기적 변화를 일으키게 한 것이 음향 분포 귀환(ADFB)이다."
"도파 모드, 導波-, guided mode",,광도파로 속을 전파하는 전자계가 취하는 경계 조건으로 결정되는 특정 분포. 단면 내의 전자계 분포의 중심축으로부터 충분히 떨어져 있는 위치에서는 지수 함수적으로 감쇠하며 축 방향으로는 감쇠하지 않고 전파하는 모드이다.
"도파선, 導波線, wired waveguide",,표면파를 이용하여 도선에 전자파(電磁波)를 전송하는 선로. 마이크로파의 근거리 전송 선로로 사용된다.
"도펀트, dopant",,"유리의 굴절률을 변화시키기 위하여 소량 첨가된 원소. Ge, P 등의 원소는 석영 유리의 굴절률을 높게 하고 B, F 등은 낮게 하는 효과가 있다."
"도표, 圖表, chart",,"각종 자료의 분석 결과 또는 어떠한 작업의 절차나 세부 흐름을 한눈에 파악할 수 있도록 표현된 그래픽 정보. 막대 그래프나 꺾은선 그래프, 시스템 구조 등 아주 다양한 그림 정보가 있으며, 모든 오피스 제품에는 이러한 도표 기능이 있다."
"도표 작성, 圖表作成, tabulate",,①각 그룹의 보통 키(key)를 가지는 항목들의 그룹에 대한 전체적인 기록. ②천공된 카드 도표 작성 장치에 한 그룹의 마지막과 그 다음 그룹의 처음 시작 지점 사이에서 제어 자료 변화에 의해서 초기값으로 되는 각 행의 전체인 카드 그룹에 대한 총괄적 인쇄.
"도표 작성 문자, 圖表作成文字, tabulating character",,"인쇄되는 일부 자료의 문자형이나 그 자체가 인쇄되는 것이 아니라 인쇄된 출력의 형식을 제어하는 데 사용되는 문자. 예를 들면, 그 다음 행으로 움직이게 하거나 전신 인쇄기에 인쇄 복귀 함수를 초기값으로 하기 위해서 사용된다."
"도표 작성 장치, 圖表作成裝置, tabulating equipment",,"도표 작성기, 대조 장치, 복식 구멍 뚫는 기구, 천공 카드 번역기, 재생기, 분류 장치와 같은 천공된 카드를 사용하는 고도의 전기 기계적인 정보 처리 장치. 도표 작성 장치라는 명칭은 우선적으로 다년간 컴퓨터 도입을 위해 이들 장치가 천공된 카드에 분류, 목록, 선택, 합계에 의해 정보의 도표 작성을 한다는 사실에서 유래한다."
"도플러 VOR, Doppler VOR, DVOR",,"보통 초단파 전방향성 무선 표시(VOR)와 양립하여 사용할 수 있는 VOR로서, 다수의 안테나를 원형으로 배치하여 여기서 차례로 송신되는 전파로 가변 방위 정보를 주는 VOR."
"도플러 레이더, Doppler Radar",,"도플러 효과를 이용하여 이동하는 물체의 방향과 속도를 측정하는 레이더. 펄스형과 지속파(CW)형이 있으며, 펄스형은 하나의 안테나로 송수신을 같이 쓸 수 있기 때문에 항공기나 미사일에 많이 사용되고 있다."
"도플러 방향 탐지기, -方向探知器, Doppler direction finder",,도플러 효과를 이용하여 전파의 도래 방향을 측정하는 무선 방향 탐지기. 수신 안테나가 기계적 또는 전자적으로 고속 등속 회전할 때에 일어나는 수신 신호의 도플러 효과는 안테나의 순간적 방향과 전파 도래 방향 사이에 이루어지는 각도에 대하여 거의 사인(sine) 형태로 비례한다.
"도플러 추적 방식, -追跡方式, Doppler tracking system",,위성에서 발사되는 비컨파의 도플러 효과를 검출하여 위성의 상대 속도를 구하는 방식.
"도플러 편이, -偏移, Doppler shift",,"도플러 효과로 인하여 고유 주파수로부터 변경된 주파수의 크기. 도플러 효과에 의해 접근하거나 멀어지는 속도가 크면 클수록 도플러 편이가 커지며, 물체의 움직임에 따른 빛도 파장을 가지고 있어 멀어지면 파장이 길어지고 가까워지면 파장이 짧아진다. 송수신점 사이의 상대적 속도에 의한 수신점에서의 도플러 편이 현상은 송신된 신호가 여러 경로를 통해 수신점에 도달할 때 다중 경로로 인해 시간 확산 현상을 일으켜 각각 다른 신호 크기, 주파수 편이, 시간 지연 등으로 잡음과 혼신으로 결합되는 원인이 된다."
"도플러 효과, -效果, Doppler effect",,"전파, 광, 음의 발생점과 이것을 관측하는 관측점의 어느 한 지점 또는 양쪽 지점이 이동함에 따라 전파 거리가 변화될 경우, 측정되는 주파수가 변화하는 현상. 발생점과 관측점이 가까워질 때는 주파수가 높아지고, 멀어질 때는 주파수가 낮아진다. 최근에는 이동 전화, 휴대 인터넷, 디지털 멀티미디어 방송(DMB) 등 모바일 미디어가 등장하면서 도플러 효과에 대한 관심이 높아지고 있다. 이동 환경에서 도플러 효과로 인하여 장애가 발생하는데 도플러 장애는 이동체의 속도와 사용 주파수에 비례하고, 직교 주파수 분할 다중(OFDM)의 경우 주파수 간격에 반비례한다. 따라서 이동 수신을 원활하게 하기 위해서는 낮은 주파수와 주파수 간격이 넓은 모드를 권고하고 있다."
"도핑, doping",,반도체 결정 중에 필요한 불순물을 희망하는 양만큼 첨가하는 것. 불순물 첨가라고도 한다. 반도체의 전기 전도가 불순물의 영향을 받게 되므로 반도체 공학에서는 함유 불순물을 조절할 필요가 있다. 불순물 제어 1단계는 결정의 순화이다. 화학적으로 충분히 정제된 원료를 사용해서 결정을 성장시킨다. 특히 고순도가 필요한 경우에는 융액이 고화될 때 불순물을 토해내는 편석(偏析) 현상을 이용해서 용융 대역을 이동시키는 방식으로 정제한다. 도핑 방법은 몇 가지 개발되었으나 결정 중에 균일하게 불순물을 포함하고 있을 때는 결정 성장 과정에서 첨가한다. 가장 널리 이용되는 방법은 확산 기술과 이온 주입 방법이다.
"도해 모형, 圖解模型, iconographic model",,시스템과 시스템 내의 여러 기능 사이의 관계를 그림으로 나타낸 것.
"도허티 증폭기, -增幅器, Doherty amplifier",,"기본 신호를 증폭하는 주 증폭기와 피크 신호를 증폭하는 보조 증폭기를 위상을 조절하여 출력에서 합성되도록 구성된 대전력 송신기용 고능률 변조 증폭기. 1936년 미국의 위리엄 도허티(William H. Doherty)가 발명한 것으로 통상적으로 주 증폭기는 클라스 B에, 보조 증폭기는 클라스 C에 동작점이 잡혀 있고, 주 증폭기가 포화되는 시점에서 보조 증폭기가 동작을 시작한다. 그림의 회로에는 반송파를 직선 증폭하는 B급 증폭 반송파관과 피크 신호만을 증폭하는 C급 증폭 피크 증폭관이 있고, 양쪽의 출력은 부하에서 합쳐지도록 반송파관의 그리드 측에는 90° 이상 회로(移相回路), 출력 측에는 임피던스 반전 회로가 있어 합성된 양극 능률은 평균 60~70%에 달한다. "
"도형 계수화 장치, 圖形計數化裝置, graphics digitizer",,컴퓨터로 분석 저장 또는 계산을 하기 위해서 선이나 그 외의 다른 도형을 디지털값으로 변환하는 장치.
"도형 기술 명령, 圖形記述命令, Picture Description Instruction, PDI",,"북미 표준 비디오텍스 화상 전송 방식인 NAPLPS 등 알파 지오메트릭 방식(alpha geometric method)의 비디오텍스에서 사용하는 선, 다각형, 원 등의 도형을 그리는 명령."
"도형 단말 장치, 圖形端末裝置, graphics terminal",,"화면에 문자만이 아니라 도형을 출력할 수 있는 단말기. 주로 중대형 컴퓨터에서 도형 기능을 이용하고자 할 때 사용된다. 간단한 도표 등을 나타내는 데 그치는 단순한 것에서부터 주 컴퓨터가 보내는 도형 명령을 해독하여 그림을 그리거나, 사용자로부터 광 펜이나 도형 입력판을 통해 데이터를 입력받는 기능을 갖춘 것까지 있다."
"도형 문자, 圖形文字, graphics character",,"특정의 도형을 가진 문자로 표음 또는 표의 등에 사용되는 것. 로마 문자, 숫자, 한글, 기호 등이 여기에 속한다."
"도형 문자 부호, 圖形文字符號, graphic character code",,도형을 표시할 목적으로 사용되는 문자. 통상 영숫자 부호를 확장하여 사용한다. 확장하는 방법으로는 ISO 646 등이 있다.
"도형·문자 통신, 圖形文字通信, telewriting",,"손으로 쓴 문자나 도형을 원격지에 보내는 전기 통신. 송신 측에서 부속된 펜으로 문자, 도형 등을 그리면 펜의 위치가 좌표 신호로 변환되어 원격지에 보내지며, 수신 측에서는 송신의 필기 동작과 동시에 수신 펜이 동작하여 송신과 같은 내용을 기록한다. 이 밖에 수신 정보를 메모리에 저장하고 그것을 반복하여 표시함으로써 소프트 카피로 재현하는 경우도 있다."
"도형 발생기, 圖形發生器, pattern generator",,텔레비전 수신기 및 각종 기기의 동작 상태를 점검하기 위해 필요한 시험 도형을 만들어 내는 신호 발생기.
"도형 부분 목록 식별, 圖形部分目錄識別, Identify Graphic Subrepertoire, IGS",,"선택 파라미터를 함께 가지는 제어 기능으로서, 도형 문자 목록 범위에서 문서에 사용되는 특별한 부분 목록을 수신 단말에 지시하기 위해 쓰이는 것. 도형 부분 목록 식별은 문서 내의 어떠한 위치에서도 변경이 가능하다. 어느 것의 부분 목록을 명확히 식별했을 때에는 그것에 이어지는 각 페이지의 제1문자 앞에, 즉 서식 이송 앞에 파라미터를 다시 선언하지 않으면 안 된다. 이 제어 기능이 생략되었을 때에 도형 문자의 텔레텍스 기본 목록의 모든 범위를 뜻한다."
"도형 인쇄기, 圖形印刷機, graphics printer",,텍스트 문자뿐만 아니라 도형도 인쇄할 수 있는 모든 인쇄기의 총칭. 마이크로컴퓨터용 프린터의 대부분은 데이지 휠 인쇄기(daisy-wheel printer)를 제외하고는 도형 인쇄 기능을 가지고 있다. 텍스트 및 도형 인쇄기(text-and-graphics printer)와 같은 의미이고 텍스트 인쇄기(tex-only printer)와 대칭된다.
"도형 인식, 圖形認識, graphic recognition",,"기호와 선, 그림 등 도형을 컴퓨터를 사용하여 식별하는 것. 보통 3차원 도형은 포함하지 않는다."
"도형 인터페이스, 圖形-, graphics interface",,"컴퓨터에서 자신이 원하는 도형 작업을 수행할 수 있도록 하는 인터페이스.고급 품질의 도형 인터페이스는 비동기 직렬 데이터군을 내부 표현 형태로 변형 저장하여 X, Y 및 명암을 갖는 아날로그 신호로 바꾼다. X-Y CRT 화면 장치 또는 오실로스코프에 이 신호를 보내면 선명하고 똑바른 선들을 만들어 낸다. 컴퓨터 제어로 임의의 길이와 방향을 갖는 선들을 그릴 수 있다."
"도형 정보 온라인 프로그램, 圖形情報-, Graphic Information Online Program, GIOP",,문서나 컴퓨터 지원 설계(CAD) 도형 등을 팩스로 자동 출력하는 소프트웨어.
