word,synonym,description
"네트워크 기능 가상화, -機能假想化, Network Functions Virtualization, NFV",,"네트워크의 방화벽, 트래픽 부하 제어 관리, 라우터 등과 같은 하드웨어 장비의 기능과 처리 기능을 서버단에서 소프트웨어로 구현하는 기술. 물리적인 네트워크를 논리적으로 분할하는 네트워크 가상화(network virtualization)와는 달리, 네트워크 장비의 기능을 가상화한다. 따라서 기존의 다양하고 복잡한 장비들을 설치하여 운용할 때 발생되는 관리상의 어려움이나 설치 및 운용 비용 등의 문제를 해결할 수 있다. 네트워크 기능 가상화(NFV) 프레임워크는 크게 VNF(Virtualized network functions), NFVI(NFV infrastructure), NFV-MANO 아키텍처 프레임워크(NFV management and orchestration architectural framework)로 구성된다. VNF는 여러 응용 프로그램을 지원하는 네트워크 기능들의 집합이며, NFVI는 컴퓨터 프로세싱, 스토리지, 네트워킹 자원을 가상화하고 VNF 실행을 지원한다. 그리고 NFV-MANO는 NFV의 자원을 생성 및 관리, VNF 관리 등을 수행한다. 데이터센터에서 네트워크를 유연하고 효율적으로 관리하기 위해 네트워크상의 데이터 전송 경로, 속도 등을 소프트웨어로 제어·관리하는 소프트웨어 정의 네트워킹(SDN) 기술을 함께 사용한다. "
"네트워크 기반 제작 시스템, -基盤製作-, Network Production System, NPS",,"초고속 네트워크와 대용량 서버를 이용하여 콘텐츠를 제작하는 시스템. 기존의 테이프를 사용하여 제작, 편집하고 사람이 들고 다녀야 했던 제작 환경이 네트워크 기술의 진전과 대용량 저장 미디어의 등장으로 온라인, 테이프리스(tapeless) 환경으로 변화되어 프로그램 품질 향상은 물론 제작 시간도 획기적으로 단축된다."
"네트워크 기반 침입 방지 시스템, -基盤侵入防止-, Network-based Intrusion Prevention System, NIPS",,"네트워크 라인상에 위치하여 비정상적인 트래픽을 실시간으로 탐지, 차단하고, 능동적으로 실시간 방어를 취할 수 있는 시스템. 네트워크상에서 발생할 수 있는 해킹 및 각종 보안 위험에 대해 관리자에게 공격 정보 및 대처 방안을 알려줄 뿐 아니라, 실질적인 방어를 통해 위험 요소를 원천적으로 제거하여 시스템에 대한 신뢰와 안정성을 보장하는 시스템이다. 기존 방화벽으로 감지할 수 없는 네트워크에 대한 비정상적인 침입을 실시간으로 탐지, 차단하는 보안 솔루션이다."
"네트워크 기반 침입 탐지 시스템, -基盤侵入探知-, Network Intrusion-Detection Systems, NIDS",,"허가되지 않은 사용자가 네트워크 자원에 접근하거나 자원을 고갈시키는 행위를 검출하고 대처할 수 있는 시스템. 현재 대부분의 상용 제품은 각종 공격에 대한 특징(signature)을 분석하여 이것을 자동으로 감지할 수 있는 패턴 형태로 만들어 놓고, 실시간으로 네트워크 패킷을 관찰하여 동일한 패턴이 발생하면 침입(Intrusion)을 알리는 전문가 기반의 오용 탐지(Misuse Detection)가 주류를 이루고 있다. 이러한 방식은 비교적 정확도는 높으나 각종 공격을 분석하고, 패턴을 만들기 위한 고지식 수준의 전문가(Expert)가 필요하고, 또한, 기존 패턴에 대한 약간의 우회 공격에도 이를 감지하기가 어렵다는 단점이 있다. 이의 해결 방안으로, 최근에는 인공 지능 기법을 도입하여 공격의 유형과 사용자의 행동을 기계 학습으로 모델링하여 기존 시스템의 문제점을 보완해 나가려는 시도가 진행되고 있다."
"네트워크 기준선 설정, -基準線設定, Network baselining",,"실제 환경에서 특정 네트워크의 특성을 측정하여 결정하는 것. 이는 장애 처리시 판단 기준을 마련하기 위한 것으로, 네트워크 평균 사용 효율, 네트워크 응용프로그램 버전, 프로토콜 특성, 하드웨어 성능 특성 등 자료를 확보함으로써 장애의 발생 빈도를 낮출 수 있고 장애 발생 시 신속한 처리를 할 수 있게 한다. 네트워크 기준선이 한번 정해지면 현재 및 향후 네트워크 업그레이드 필요시에 네트워크 최적화를 보장할 수 있는 정보로 사용된다."
"네트워크 데이터 관리 프로토콜, -管理-, Network Data Management Protocol, NDMP",,"이기종 네트워크에서 1차-2차 저장 장치(storage)간에 데이터 백업 제어와 통신 복구에 사용되는 개방형 표준 프로토콜. 네트워크 파일 서버의 백업에 대한 공통 구조를 규정하고, 중앙 프로그램이 다른 플랫폼에서 운용되는 파일 서버의 데이터를 백업하는데 사용하는 공통 에이전트를 생성하며, 데이터 경로와 제어 경로를 분리함으로서 네트워크 자원 요구를 최소화한다. 백업은 파일 서버와 테이프 드라이브 간과 같이 로컬로 수행되며, 중앙 프로그램에 의해 관리된다. NDMP에 사용되는 형식은 다양한 장치의 각 드라이브에서 읽고 쓰는 공통 형식을 사용한다. 사용자의 입장에서 NDMP를 사용하게 되면 데이터가 백업 서버를 거치지 않고 직접 저장 장치에 작성되므로, NAS(Network Attached Storage)의 데이터를 빠른 속도로 효율적인 백업 및 보호할 수 있는 장점이 있다."
"네트워크 데이터베이스 언어, -言語, Network Database Language, NDL",,망형 데이터베이스에서 스키마 정의나 데이터베이스 조작을 하기 위해 사용하는 언어. 데이터 시스템 언어 회의(CODASYL)의 규격에 의하면 ① 데이터베이스의 구조를 정하는 스키마 정의 언어 ② 보임새를 정의하는 스키마 정의 언어 ③ 데이터베이스의 정보를 조작하는 데이터 조작 언어 ④ 일련의 데이터 조작 언어 절차를 종합해서 실행하는 모듈 언어 등이 있다.
"네트워크 드라이브, network drive",,"LAN에서 복수 이용자가 공동으로 이용하는 디스크 드라이브. 공유 디스크라고도 한다. 초기 PC LAN의 대표적인 공유 자원으로 보급되었으며, 파일 서버를 시작으로 하는 각종 서버의 플랫폼으로 사용된다. 이용자는 로컬 드라이브와 동일한 방법으로 사용하면 되는데, 공동 이용 영역과 개인 이용 영역을 설정해서 이용하는 방법이 있다. 1개의 네트워크 드라이브에 복수의 이용자가 동시에 접속하는 경우, 혼란이 생기지 않도록 관리 기구나 정보를 보호하기 위한 보안 기능을 가지고 있어야 한다. → 로컬 드라이브"
"네트워크 로봇, Network Robot",,로봇과 네트워크를 융합하여 언제 어디서나 사용자와 함께하며 다양한 서비스를 제공해 주는 유비쿼터스 로봇. 환경/음성 인식 등과 같이 로봇이 수행해야 할 고도의 기능을 네트워크를 통해 제공하고 로봇 기기 구성은 단순화시켜 가격은 최소화하고 사용자 편익은 극대화할 수 있는 로봇이다.
"네트워크 매퍼, Network Mapper, Nmap",,"네트워크 보안을 위한 유틸리티. IP 패킷을 사용하여 네트워크에 어느 호스트가 살아 있고, 그들이 어떠한 포트를 제공하며, 운영 체계 버전이 무엇이며, 방화벽의 패킷 타입이 무엇인지 등 네트워크의 특징들을 검사한다."
"네트워크 백업, network backup",,한 컴퓨터에서 만든 백업 자료를 같은 네트워크의 다른 컴퓨터에 저장하는 백업. 파일 서버나 공유 폴더에 벡업하는 것이 가장 쉬운 네트워크 백업 방법이다.
"네트워크 보안 스캐너, -保安-, Network Security Scanner, NSS",,네트워크에서 해커가 네트워크 공격에 사용할 가능성이 있는 모든 취약점을 검사하는 도구. 네트워크에서 실행되는 운영 체계 및 응용 프로그램을 분석하여 잠재적 보안 허점을 식별한다. 즉 고객 네트워크의 약점을 해커보다 먼저 파악하여 알려 줌으로써 해커가 이를 악용하기 전에 해결할 수 있게 한다.
"네트워크 비디오 녹화기, -錄畵器, Network video recorder, NVR",,"네트워크 상에 설치된 카메라나 비디오 서버의 영상 녹화, 모니터링, 이벤트 관리, 재생 등을 위한 전용 PC 서버. IP 카메라를 통해 디지털 영상을 전송받아 압축 저장하는 기능으로, IP 전용 저장장치이기 때문에 아날로그를 디지털로 변환하는 장치가 필요없고 기존 DVR을 대체하는 장치이다."
"네트워크 스캐너, network scan",,"네트워크 상에서 공통으로 이용할 수 있는 스캐너. 대표적인 화상 입력 장치의 하나로 그림이나 화상 등의 아날로그 정보를 감지기로 읽어서 디지털 정보로 변환, 컴퓨터에 입력한다. 또한 문서 정보의 전자화에 맞추어 복사, 인쇄 및 팩스에 이르기까지 복합적인 기능을 가지고 있으며 네트워크 대응의 컬러 레이저 인쇄기와 스캐너를 단일체로 조합한 것도 있다."
"네트워크 슬라이싱, network slicing",,"하나의 물리적인 코어 네트워크 인프라(infrastructure)를 서비스 형태에 따라 다수의 독립적인 가상 네트워크로 분리하여 각각의 슬라이스를 통해 다양한 맞춤형 서비스를 제공하는 네트워크 기술. 네트워크 슬라이싱은 5G 네트워크의 새로운 기술이다. 5G 망에서는 1인칭 미디어를 포함해 초고선명(UHD)의 동영상, 증강 현실(AR)·가상 현실(VR) 콘텐츠, 홀로그램, 자율주행 자동차, 로봇·드론 원격 조정 등 다양한 서비스가 제공된다. 이처럼 대용량의 다양한 5G 서비스를 초고속으로 한 개의 코어 네트워크 인프라로 제공하는 대신, 각각 가상의 네트워크 슬라이스를 통해 사용자에게 주문형(on-demand), 즉 실시간 맞춤형의 서비스를 제공한다. 네트워크 슬라이싱 기술은 가상화된 네트워크 환경에서만 구현될 수 있어 소프트웨어 정의 네트워킹(SDN: Software-Defined Networking)과 네트워크 기능 가상화(NFV: Network Functions Virtualization) 구현이 선행되어야 한다."
"네트워크 승인보호, -承認保護, Network Admission Control, NAC",,"사용자의 기본적인 보안 상태와 다양한 사용자 보안 프로그램들의 상태 정보를 파악하여 사용자가 적절한 보안기능을 갖고 있는 지를 점검하고 만약 사용자가 보안 적절한 보안기능을 갖추지 못한 경우 자동격리, 치료하는 기술. 유사 개념으로 MS사의 NAP(Network Access Protection)이 있다."
"네트워크 신뢰 컴퓨팅 기반, -信賴-基盤, Network Trusted Computing Base, NTCB",,"보안정책을 담당하는 하드웨어, 펌웨어, 소프트웨어를 포함하는 네트워크 시스템 내의 보호 메커니즘의 총체. 단일 네트워크 내에서 각 서브시스템에 할당된 네트워크 정책을 시행할 신뢰 컴퓨팅 기반(TCB: trusted computing base)의 파티션 집합체로서, TCB의 네트워크를 형성한다. TCB는 기본적인 보호 환경을 제공하고 운영 체계의 기본적인 작업(프로세스 활성화, 실행 영역 교환, 메모리 보호, I/O 연산 등)에 대한 보안성 및 무결성을 감시하는 기능을 수행한다."
"네트워크 아키텍처 보호, -保護, Network Architecture Protection, NAP",,"주소 번역 없이도 IPv6 사이트에 적용되어 네트워크 아키텍처를 단순화시키고, 무결성을 유지할 수 있는 IPv6 기술의 집합."
"네트워크 암호화, -暗號化, network encryption",,네트워크 전송 계층인 OSI 기본 참조 모델의 3과 4계층에서 양 단말간의 접속과 라우팅을 담당하는 안전한 전송 방법. IPSec을 통해서도 수행되며 IPSec은 단말 사용자나 응용 프로그램의 어떤 변경 없이 네트워크 구조를 통해서 수행한다.
"네트워크 에일리어싱, network aliasing",,하나의 물리적 네트워크 인터페이스에 네트워크가 서로 다른 IP 어드레스를 두개 이상 지정하는 것.
"네트워크 외부 효과, -外部效果, Network Externalities",,"어떠한 제품 사용자가 증가하면 증가할수록 개별 사용자가 제품으로부터 얻는 이익이 증가하는 효과, 또는 동일 제품 및 호환성 있는 제품 사용자가 증가하면 그 제품과 보완성을 가지는 제품의 수요가 증가하는 효과. 제품 자체의 품질보다도 얼마나 많은 사람이 사용하고 있느냐에 따라 가치가 더 증폭되는 현상이다. 예를 들어, 가정용 비디오 방식(VHS) 플레이어 보급이 증가하면 카세트테이프나 영화 등 콘텐츠 수요가 증가하는 효과를 말한다."
"네트워크 인터페이스 카드, Network Interface Card, NIC",,"PC나 서버 등의 컴퓨터를 네트워크에 연결시키기 위한 장치. 네트워크 카드, 이더넷 카드, LAN 어댑터, LAN 카드라고도 한다. 기능은 PC와 NIC 사이에서 논리적으로 연결하는 소프트웨어(네트워크 드라이브)가 있어, PC에서 NIC로 정보를 보내면 버퍼에 저장한 다음 네트워크에 맞는 시리얼 형태로 보내는 역할을 한다. 네트워크 별로 이더넷, 토큰링, 고속 이더넷, 기가비트 이더넷, 비동기 전송 방식(ATM) 등 다양한 카드가 사용된다."
